2220,bush1,2.4,0.0
2220,bush1,-1.5,0.0
2240,light_post1,-1.0,0.0
2240,light_post2,1.0,0.0
2240,billboard3,3.0,0.0
2260,bush1,2.4,0.0
2260,bush1,-1.5,0.0
2280,light_post1,-1.0,0.0
2280,light_post2,1.0,0.0
2300,bush1,2.4,0.0
2300,bush1,-1.5,0.0
2320,light_post1,-1.0,0.0
2320,light_post2,1.0,0.0
2340,bush1,2.4,0.0
2340,bush1,-1.5,0.0
2360,light_post1,-1.0,0.0
2360,light_post2,1.0,0.0
2380,bush1,2.4,0.0
2380,bush1,-1.5,0.0
2400,light_post1,-1.0,0.0
2400,light_post2,1.0,0.0
2410,post,-1.1,0.0
2420,bush1,2.4,0.0
2420,bush1,-1.5,0.0
2440,light_post1,-1.0,0.0
2440,light_post2,1.0,0.0
2460,bush1,2.4,0.0
2460,bush1,-1.5,0.0
2480,light_post1,-1.0,0.0
2480,light_post2,1.0,0.0
2500,bush1,2.4,0.0
2500,bush1,-1.5,0.0
2520,light_post1,-1.0,0.0
2520,light_post2,1.0,0.0
2540,bush1,2.4,0.0
2540,bush1,-1.5,0.0
2560,light_post1,-1.0,0.0
2560,light_post2,1.0,0.0
2580,bush1,2.4,0.0
2580,bush1,-1.5,0.0
2715,palm_tree,2.8,0.0
2725,palm_tree,2.8,0.0
2735,palm_tree,2.8,0.0
2745,palm_tree,2.8,0.0
2755,palm_tree,2.8,0.0
2765,palm_tree,2.8,0.0
2775,palm_tree,2.8,0.0
2785,palm_tree,2.8,0.0
2795,palm_tree,2.8,0.0
2805,palm_tree,2.8,0.0
2800,boat_house,-2.0,0.0
2800,hooker1,-0.9,0.0
2805,palm_tree,2.8,0.0
2810,boat_house,-2.0,0.0
2815,palm_tree,2.8,0.0
2820,boat_house,-2.0,0.0
2820,hooker2,-0.9,0.0
2825,palm_tree,2.8,0.0
2830,boat_house,-2.0,0.0
2835,palm_tree,2.8,0.0
2840,boat_house,-2.0,0.0
2840,hooker2,-0.9,0.0
2845,palm_tree,2.8,0.0
2850,boat_house,-2.0,0.0
2855,palm_tree,2.8,0.0
2860,boat_house,-2.0,0.0
2860,hooker3,-0.9,0.0
2865,palm_tree,2.8,0.0
2870,boat_house,-2.0,0.0
2875,palm_tree,2.8,0.0
2880,boat_house,-2.0,0.0
2880,hooker2,-0.9,0.0
2885,palm_tree,2.8,0.0
2890,boat_house,-2.0,0.0
2895,palm_tree,2.8,0.0
2900,boat_house,-2.0,0.0
2900,hooker1,-0.9,0.0
2905,palm_tree,2.8,0.0
2910,boat_house,-2.0,0.0
2915,palm_tree,2.8,0.0
2920,boat_house,-2.0,0.0
2925,palm_tree,2.8,0.0
2930,boat_house,-2.0,0.0
2935,palm_tree,2.8,0.0
2940,traffic_light,-1.1,0.0
2940,traffic_light,1.7,0.0
2940,boat_house,-2.0,0.0
2950,boat_house,-2.0,0.0
2960,boat_house,-2.0,0.0
2960,hooker1,-0.9,0.0
2960,hooker2,-0.6,0.0
2960,hooker3,-0.3,0.0
2960,hooker1,0.1,0.0
2960,hooker2,0.4,0.0
2960,hooker3,0.7,0.0
2960,post,-1.1,0.0
2970,boat_house,-2.0,0.0
2980,boat_house,-2.0,0.0
2990,boat_house,-2.0,0.0
3000,boat_house,-2.0,0.0
3010,boat_house,-2.0,0.0
3010,post,-1.1,0.0
3020,boat_house,-2.0,0.0
3030,boat_house,-2.0,0.0
3040,boat_house,-2.0,0.0
3050,boat_house,-2.0,0.0
3060,boat_house,-2.0,0.0
3060,post,-1.1,0.0
3070,boat_house,-2.0,0.0
3080,boat_house,-2.0,0.0
3090,boat_house,-2.0,0.0
3100,boat_house,-2.0,0.0
3100,post,-1.1,0.0
3105,palm_tree,2.8,0.0
3110,boat_house,-2.0,0.0
3115,palm_tree,2.8,0.0
3120,boat_house,-2.0,0.0
3125,palm_tree,2.8,0.0
3130,boat_house,-2.0,0.0
3135,palm_tree,2.8,0.0
3140,boat_house,-2.0,0.0
3145,palm_tree,2.8,0.0
3155,palm_tree,2.8,0.0
3165,palm_tree,2.8,0.0
3175,palm_tree,2.8,0.0
3185,palm_tree,2.8,0.0
3195,palm_tree,2.8,0.0
3205,palm_tree,2.8,0.0
3215,palm_tree,2.8,0.0
3225,palm_tree,2.8,0.0
3235,palm_tree,2.8,0.0
3245,palm_tree,2.8,0.0
3255,palm_tree,2.8,0.0
3400,light_post1,-1.0,0.0
3400,light_post2,1.0,0.0
3420,light_post1,-1.0,0.0
3420,light_post2,1.0,0.0
3440,light_post1,-1.0,0.0
3440,light_post2,1.0,0.0
3460,light_post1,-1.0,0.0
3460,light_post2,1.0,0.0
3480,light_post1,-1.0,0.0
3480,light_post2,1.0,0.0
3500,light_post1,-1.0,0.0
3500,light_post2,1.0,0.0
3520,light_post1,-1.0,0.0
3520,light_post2,1.0,0.0
3540,light_post1,-1.0,0.0
3540,light_post2,1.0,0.0
3560,light_post1,-1.0,0.0
3560,light_post2,1.0,0.0
3580,light_post1,-1.0,0.0
3580,light_post2,1.0,0.0
3900,traffic_light,-1.1,0.0
3900,traffic_light,1.7,0.0
