2915,palm_tree,2.8,0.0
2920,boat_house,-2.0,0.0
2925,palm_tree,2.8,0.0
2930,boat_house,-2.0,0.0
2935,palm_tree,2.8,0.0
2940,traffic_light,-1.1,0.0
2940,traffic_light,1.7,0.0
2940,boat_house,-2.0,0.0
2950,boat_house,-2.0,0.0
2960,boat_house,-2.0,0.0
2960,hooker1,-0.9,0.0
2960,hooker3,0.7,0.0
2960,post,-1.1,0.0
2970,boat_house,-2.0,0.0
2980,boat_house,-2.0,0.0
2990,boat_house,-2.0,0.0
3000,boat_house,-2.0,0.0
3010,boat_house,-2.0,0.0
3010,post,-1.1,0.0
3020,boat_house,-2.0,0.0
3030,boat_house,-2.0,0.0
3040,boat_house,-2.0,0.0
3050,boat_house,-2.0,0.0
3060,boat_house,-2.0,0.0
3060,post,-1.1,0.0
3070,boat_house,-2.0,0.0
3080,boat_house,-2.0,0.0
3090,boat_house,-2.0,0.0
3100,boat_house,-2.0,0.0
3100,post,-1.1,0.0
3105,palm_tree,2.8,0.0
3110,boat_house,-2.0,0.0
3115,palm_tree,2.8,0.0
3120,boat_house,-2.0,0.0
3125,palm_tree,2.8,0.0
3130,boat_house,-2.0,0.0
3135,palm_tree,2.8,0.0
3140,boat_house,-2.0,0.0
3145,palm_tree,2.8,0.0
3155,palm_tree,2.8,0.0
3165,palm_tree,2.8,0.0
3175,palm_tree,2.8,0.0
3185,palm_tree,2.8,0.0
3195,palm_tree,2.8,0.0
3205,palm_tree,2.8,0.0
3215,palm_tree,2.8,0.0
3225,palm_tree,2.8,0.0
3235,palm_tree,2.8,0.0
3245,palm_tree,2.8,0.0
3255,palm_tree,2.8,0.0
3400,light_post1,-1.0,0.0
3400,light_post2,1.0,0.0
3420,light_post1,-1.0,0.0
3420,light_post2,1.0,0.0
3440,light_post1,-1.0,0.0
3440,light_post2,1.0,0.0
3460,light_post1,-1.0,0.0
3460,light_post2,1.0,0.0
3480,light_post1,-1.0,0.0
3480,light_post2,1.0,0.0
3500,light_post1,-1.0,0.0
3500,light_post2,1.0,0.0
3520,light_post1,-1.0,0.0
3520,light_post2,1.0,0.0
3540,light_post1,-1.0,0.0
3540,light_post2,1.0,0.0
3560,light_post1,-1.0,0.0
3560,light_post2,1.0,0.0
3580,light_post1,-1.0,0.0
3580,light_post2,1.0,0.0
3620,boulder1,-1.6,0.0
3626,boulder1,-1.6,0.0
3632,boulder1,-1.6,0.0
3638,boulder1,-1.6,0.0
3644,boulder1,-1.6,0.0
3650,boulder1,-1.6,0.0
3656,boulder1,-1.6,0.0
3670,boulder1,-2.0,0.0
3680,boulder1,-2.0,0.0
3690,boulder1,-2.0,0.0
3697,boulder1,-2.0,0.0
3704,boulder1,-2.0,0.0
3711,boulder1,-2.0,0.0
3718,boulder1,-2.0,0.0
3725,boulder1,-2.0,0.0
3730,bush2,-1.4,0.0
3740,bush2,-1.4,0.0
3750,bush2,-1.4,0.0
3760,bush2,-1.4,0.0
3770,bush2,-1.4,0.0
3776,boulder1,-2.0,0.0
3782,boulder1,-2.0,0.0
3788,boulder1,-2.0,0.0
3794,boulder1,-2.0,0.0
3800,boulder1,-1.5,0.0
3806,boulder1,-1.5,0.0
3812,boulder1,-1.5,0.0
3818,boulder1,-1.5,0.0
3900,traffic_light,-1.1,0.0
3900,traffic_light,1.7,0.0
